post_id,brand,user_type,post_text,likes,comments,shares
1554,Apple,developer,"Apple Not worth the money, totally dissatisfied",400,72,145
1555,Puma,student,"Puma Not bad, not great just fine",545,135,155
1556,Samsung,traveler,"Samsung Great experience, highly recommend this product",358,163,8
1557,Samsung,student,"Samsung Not worth the money, totally dissatisfied",166,113,49
1558,Samsung,influencer,"Samsung Absolutely love this brand, amazing quality and performance",354,273,164
1559,Apple,traveler,"Apple Very disappointed, poor quality and bad experience",498,20,13
1560,Nike,athlete,"Nike Great experience, highly recommend this product",934,215,107
1561,Nike,student,"Nike Worst purchase ever, would not recommend",667,297,60
1562,Samsung,student,"Samsung Decent experience, could be better",851,296,91
1563,Adidas,developer,"Adidas Not bad, not great just fine",643,16,118
1564,Puma,developer,"Puma Decent experience, could be better",692,185,35
1565,Samsung,athlete,"Samsung Not bad, not great just fine",697,177,107
1566,Adidas,athlete,"Adidas It's okay, average product nothing special",309,219,162
1567,Adidas,influencer,"Adidas Absolutely love this brand, amazing quality and performance",277,81,148
1568,Adidas,student,"Adidas It's okay, average product nothing special",444,294,196
1569,Puma,influencer,"Puma Decent experience, could be better",490,203,95
1570,Nike,influencer,"Nike Very disappointed, poor quality and bad experience",908,269,49
1571,Nike,developer,"Nike Super comfortable and stylish, worth every penny",812,28,186
1572,Adidas,influencer,"Adidas Not worth the money, totally dissatisfied",50,203,45
1573,Samsung,influencer,"Samsung It's okay, average product nothing special",451,240,7
1574,Nike,athlete,"Nike Decent experience, could be better",687,45,79
1575,Nike,traveler,"Nike Not bad, not great just fine",842,167,111
1576,Adidas,athlete,"Adidas Not bad, not great just fine",883,202,33
1577,Nike,influencer,"Nike Great experience, highly recommend this product",117,62,125
1578,Nike,student,"Nike Not bad, not great just fine",1000,187,76
1579,Puma,student,"Puma Not worth the money, totally dissatisfied",543,56,141
1580,Nike,traveler,"Nike Super comfortable and stylish, worth every penny",59,92,147
1581,Samsung,influencer,"Samsung Worst purchase ever, would not recommend",960,188,15
1582,Apple,influencer,"Apple Worst purchase ever, would not recommend",760,11,18
1583,Samsung,developer,"Samsung It's okay, average product nothing special",940,300,129
1584,Samsung,athlete,"Samsung It's okay, average product nothing special",471,10,27
1585,Samsung,athlete,"Samsung Worst purchase ever, would not recommend",955,58,57
1586,Samsung,traveler,"Samsung Worst purchase ever, would not recommend",279,96,170
1587,Apple,athlete,"Apple Super comfortable and stylish, worth every penny",455,288,140
1588,Puma,traveler,"Puma Not worth the money, totally dissatisfied",95,253,85
1589,Puma,traveler,"Puma Decent experience, could be better",936,234,48
1590,Puma,traveler,"Puma Decent experience, could be better",541,208,47
1591,Apple,influencer,"Apple Very disappointed, poor quality and bad experience",572,197,107
1592,Samsung,influencer,"Samsung Worst purchase ever, would not recommend",843,75,63
1593,Adidas,athlete,"Adidas Very disappointed, poor quality and bad experience",961,184,78
1594,Apple,traveler,"Apple It's okay, average product nothing special",886,29,58
1595,Samsung,developer,"Samsung Worst purchase ever, would not recommend",193,26,196
1596,Puma,traveler,"Puma Decent experience, could be better",525,293,5
1597,Apple,influencer,"Apple Super comfortable and stylish, worth every penny",105,206,195
1598,Nike,athlete,"Nike Very disappointed, poor quality and bad experience",162,235,120
1599,Apple,developer,"Apple Very disappointed, poor quality and bad experience",815,173,104
1600,Nike,student,"Nike Not worth the money, totally dissatisfied",651,85,58
1601,Adidas,student,"Adidas Not bad, not great just fine",947,181,5
1602,Samsung,student,"Samsung Decent experience, could be better",588,269,135
1603,Adidas,traveler,"Adidas Worst purchase ever, would not recommend",863,199,70
1604,Samsung,influencer,"Samsung Not bad, not great just fine",821,240,5
1605,Samsung,developer,"Samsung Absolutely love this brand, amazing quality and performance",751,245,69
1606,Samsung,developer,"Samsung Worst purchase ever, would not recommend",526,91,131
1607,Puma,developer,"Puma Very disappointed, poor quality and bad experience",373,50,160
1608,Puma,developer,"Puma Very disappointed, poor quality and bad experience",347,196,14
1609,Apple,developer,"Apple Decent experience, could be better",819,100,110
1610,Samsung,athlete,"Samsung Absolutely love this brand, amazing quality and performance",551,143,151
1611,Apple,student,"Apple Very disappointed, poor quality and bad experience",950,240,172
1612,Adidas,influencer,"Adidas Super comfortable and stylish, worth every penny",611,51,42
1613,Adidas,student,"Adidas Super comfortable and stylish, worth every penny",697,199,166
1614,Puma,athlete,"Puma Very disappointed, poor quality and bad experience",159,258,103
1615,Samsung,influencer,"Samsung Not bad, not great just fine",229,234,140
1616,Adidas,traveler,"Adidas It's okay, average product nothing special",356,122,23
1617,Samsung,athlete,"Samsung Not bad, not great just fine",53,41,146
1618,Adidas,influencer,"Adidas Decent experience, could be better",902,72,9
1619,Puma,student,"Puma It's okay, average product nothing special",378,203,12
1620,Apple,athlete,"Apple Very disappointed, poor quality and bad experience",204,122,5
1621,Samsung,traveler,"Samsung Super comfortable and stylish, worth every penny",814,235,170
1622,Apple,student,"Apple Decent experience, could be better",959,140,131
1623,Apple,athlete,"Apple Decent experience, could be better",271,152,181
1624,Puma,student,"Puma Not worth the money, totally dissatisfied",83,89,60
1625,Puma,traveler,"Puma Great experience, highly recommend this product",313,216,193
1626,Puma,influencer,"Puma It's okay, average product nothing special",826,238,11
1627,Samsung,influencer,"Samsung Super comfortable and stylish, worth every penny",822,81,95
1628,Puma,developer,"Puma Not worth the money, totally dissatisfied",310,34,108
1629,Puma,developer,"Puma Not bad, not great just fine",809,46,81
1630,Nike,student,"Nike Very disappointed, poor quality and bad experience",972,30,156
1631,Adidas,student,"Adidas Very disappointed, poor quality and bad experience",908,221,112
1632,Puma,developer,"Puma Absolutely love this brand, amazing quality and performance",95,53,165
1633,Apple,developer,"Apple Not worth the money, totally dissatisfied",530,53,33
1634,Nike,developer,"Nike Decent experience, could be better",569,118,134
1635,Puma,athlete,"Puma Super comfortable and stylish, worth every penny",308,151,137
1636,Samsung,traveler,"Samsung Great experience, highly recommend this product",505,150,70
1637,Adidas,traveler,"Adidas It's okay, average product nothing special",635,248,160
1638,Nike,influencer,"Nike Absolutely love this brand, amazing quality and performance",864,274,32
1639,Samsung,traveler,"Samsung Great experience, highly recommend this product",358,50,7
1640,Nike,influencer,"Nike Worst purchase ever, would not recommend",720,24,143
1641,Adidas,developer,"Adidas It's okay, average product nothing special",313,144,114
1642,Apple,student,"Apple Not worth the money, totally dissatisfied",471,213,10
1643,Apple,athlete,"Apple It's okay, average product nothing special",86,243,165
1644,Apple,developer,"Apple Great experience, highly recommend this product",500,285,10
1645,Nike,influencer,"Nike Decent experience, could be better",350,79,96
1646,Puma,developer,"Puma It's okay, average product nothing special",119,281,177
1647,Apple,developer,"Apple It's okay, average product nothing special",691,271,43
1648,Puma,traveler,"Puma Worst purchase ever, would not recommend",354,175,92
1649,Samsung,influencer,"Samsung Absolutely love this brand, amazing quality and performance",247,65,173
1650,Apple,student,"Apple Super comfortable and stylish, worth every penny",482,82,115
1651,Adidas,developer,"Adidas It's okay, average product nothing special",622,37,62
1652,Adidas,athlete,"Adidas It's okay, average product nothing special",298,137,195
1653,Puma,traveler,"Puma Decent experience, could be better",282,184,181
1654,Puma,athlete,"Puma Worst purchase ever, would not recommend",746,53,60
1655,Apple,influencer,"Apple Super comfortable and stylish, worth every penny",879,52,113
1656,Samsung,student,"Samsung Absolutely love this brand, amazing quality and performance",114,35,85
1657,Nike,athlete,"Nike Absolutely love this brand, amazing quality and performance",265,53,155
1658,Nike,athlete,"Nike Worst purchase ever, would not recommend",457,55,157
1659,Apple,athlete,"Apple Very disappointed, poor quality and bad experience",321,85,161
1660,Nike,traveler,"Nike Not bad, not great just fine",199,265,126
1661,Puma,influencer,"Puma Super comfortable and stylish, worth every penny",203,132,94
1662,Samsung,athlete,"Samsung It's okay, average product nothing special",681,275,199
1663,Adidas,traveler,"Adidas Absolutely love this brand, amazing quality and performance",346,176,5
1664,Samsung,traveler,"Samsung It's okay, average product nothing special",862,84,14
1665,Samsung,athlete,"Samsung Great experience, highly recommend this product",475,223,32
1666,Puma,influencer,"Puma It's okay, average product nothing special",587,231,157
1667,Apple,student,"Apple Not bad, not great just fine",989,164,190
1668,Adidas,student,"Adidas Decent experience, could be better",689,100,169
1669,Apple,student,"Apple Worst purchase ever, would not recommend",902,300,175
1670,Nike,developer,"Nike Very disappointed, poor quality and bad experience",596,12,98
1671,Samsung,student,"Samsung Decent experience, could be better",622,24,54
1672,Apple,student,"Apple Decent experience, could be better",169,212,67
1673,Nike,influencer,"Nike Worst purchase ever, would not recommend",218,223,27
1674,Adidas,developer,"Adidas Absolutely love this brand, amazing quality and performance",781,12,184
1675,Nike,influencer,"Nike Decent experience, could be better",533,256,121
1676,Adidas,student,"Adidas Super comfortable and stylish, worth every penny",940,254,185
1677,Nike,athlete,"Nike Not bad, not great just fine",237,94,41
1678,Nike,influencer,"Nike Absolutely love this brand, amazing quality and performance",748,274,105
1679,Apple,influencer,"Apple Worst purchase ever, would not recommend",517,195,60
1680,Puma,influencer,"Puma Very disappointed, poor quality and bad experience",627,42,10
1681,Puma,influencer,"Puma Great experience, highly recommend this product",722,10,7
1682,Adidas,traveler,"Adidas Very disappointed, poor quality and bad experience",419,195,15
1683,Apple,traveler,"Apple Not bad, not great just fine",154,298,140
1684,Apple,student,"Apple Super comfortable and stylish, worth every penny",876,276,149
1685,Samsung,influencer,"Samsung Very disappointed, poor quality and bad experience",726,263,154
1686,Adidas,student,"Adidas Super comfortable and stylish, worth every penny",724,293,83
1687,Apple,student,"Apple Decent experience, could be better",406,143,110
1688,Adidas,traveler,"Adidas Super comfortable and stylish, worth every penny",745,209,86
1689,Puma,influencer,"Puma Very disappointed, poor quality and bad experience",144,299,83
1690,Adidas,student,"Adidas Decent experience, could be better",221,154,119
1691,Adidas,athlete,"Adidas Not bad, not great just fine",443,223,58
1692,Samsung,athlete,"Samsung Decent experience, could be better",905,39,98
1693,Adidas,traveler,"Adidas Not worth the money, totally dissatisfied",991,63,154
1694,Apple,student,"Apple It's okay, average product nothing special",169,146,7
1695,Apple,student,"Apple Worst purchase ever, would not recommend",264,91,160
1696,Nike,traveler,"Nike It's okay, average product nothing special",936,129,131
1697,Puma,athlete,"Puma Super comfortable and stylish, worth every penny",274,66,118
1698,Samsung,developer,"Samsung Great experience, highly recommend this product",218,250,51
1699,Apple,traveler,"Apple Not bad, not great just fine",788,175,151
1700,Nike,athlete,"Nike Super comfortable and stylish, worth every penny",610,183,29
1701,Adidas,developer,"Adidas Very disappointed, poor quality and bad experience",799,233,5
1702,Nike,student,"Nike It's okay, average product nothing special",424,83,61
1703,Samsung,student,"Samsung Decent experience, could be better",920,19,187
1704,Nike,developer,"Nike Great experience, highly recommend this product",498,17,150
1705,Puma,influencer,"Puma Very disappointed, poor quality and bad experience",626,162,34
1706,Adidas,influencer,"Adidas Not bad, not great just fine",555,248,58
1707,Puma,athlete,"Puma Not bad, not great just fine",720,294,153
1708,Puma,athlete,"Puma Great experience, highly recommend this product",452,145,175
1709,Puma,developer,"Puma Not worth the money, totally dissatisfied",484,29,58
1710,Nike,traveler,"Nike Very disappointed, poor quality and bad experience",629,110,25
1711,Samsung,student,"Samsung Absolutely love this brand, amazing quality and performance",244,107,96
1712,Apple,developer,"Apple Not bad, not great just fine",451,135,145
1713,Adidas,traveler,"Adidas Super comfortable and stylish, worth every penny",234,218,88
1714,Samsung,student,"Samsung Very disappointed, poor quality and bad experience",589,215,139
1715,Samsung,influencer,"Samsung Decent experience, could be better",611,28,61
1716,Adidas,student,"Adidas Absolutely love this brand, amazing quality and performance",409,146,140
1717,Apple,athlete,"Apple Not bad, not great just fine",227,255,91
1718,Adidas,traveler,"Adidas Not worth the money, totally dissatisfied",963,207,128
1719,Samsung,athlete,"Samsung Super comfortable and stylish, worth every penny",867,124,183
1720,Samsung,athlete,"Samsung It's okay, average product nothing special",700,54,183
1721,Samsung,athlete,"Samsung Absolutely love this brand, amazing quality and performance",167,22,108
1722,Apple,developer,"Apple Super comfortable and stylish, worth every penny",463,217,52
1723,Samsung,influencer,"Samsung It's okay, average product nothing special",277,274,171
1724,Apple,influencer,"Apple Worst purchase ever, would not recommend",702,239,54
1725,Puma,developer,"Puma Very disappointed, poor quality and bad experience",551,29,82
1726,Puma,influencer,"Puma Very disappointed, poor quality and bad experience",977,90,178
1727,Adidas,athlete,"Adidas Great experience, highly recommend this product",529,178,162
1728,Apple,athlete,"Apple Super comfortable and stylish, worth every penny",244,144,72
1729,Adidas,athlete,"Adidas Not bad, not great just fine",103,71,159
1730,Apple,influencer,"Apple Super comfortable and stylish, worth every penny",173,218,136
1731,Puma,influencer,"Puma Not worth the money, totally dissatisfied",644,48,77
1732,Puma,traveler,"Puma It's okay, average product nothing special",275,258,174
1733,Nike,traveler,"Nike Not bad, not great just fine",152,147,14
1734,Nike,student,"Nike Very disappointed, poor quality and bad experience",155,28,103
1735,Apple,developer,"Apple Not bad, not great just fine",353,78,49
1736,Adidas,developer,"Adidas Great experience, highly recommend this product",913,257,191
1737,Nike,traveler,"Nike Worst purchase ever, would not recommend",804,114,141
1738,Adidas,athlete,"Adidas Not worth the money, totally dissatisfied",160,272,180
1739,Adidas,athlete,"Adidas Decent experience, could be better",612,72,105
1740,Puma,athlete,"Puma Not bad, not great just fine",844,20,182
1741,Nike,student,"Nike Worst purchase ever, would not recommend",535,29,110
1742,Samsung,traveler,"Samsung Worst purchase ever, would not recommend",466,36,140
1743,Samsung,athlete,"Samsung It's okay, average product nothing special",977,94,35
1744,Apple,student,"Apple Not worth the money, totally dissatisfied",814,15,157
1745,Apple,developer,"Apple Not bad, not great just fine",86,203,84
1746,Samsung,athlete,"Samsung Super comfortable and stylish, worth every penny",425,210,85
1747,Nike,athlete,"Nike It's okay, average product nothing special",530,12,136
1748,Samsung,developer,"Samsung Absolutely love this brand, amazing quality and performance",715,94,70
1749,Samsung,influencer,"Samsung Not bad, not great just fine",693,297,18
1750,Puma,influencer,"Puma Super comfortable and stylish, worth every penny",224,67,37
1751,Apple,student,"Apple Not bad, not great just fine",662,29,114
1752,Apple,traveler,"Apple Super comfortable and stylish, worth every penny",889,211,132
1753,Puma,influencer,"Puma Worst purchase ever, would not recommend",520,226,146
1754,Puma,influencer,"Puma Absolutely love this brand, amazing quality and performance",570,29,175
1755,Apple,traveler,"Apple Decent experience, could be better",439,118,59
1756,Adidas,developer,"Adidas Not worth the money, totally dissatisfied",969,53,82
1757,Adidas,traveler,"Adidas Great experience, highly recommend this product",505,47,11
1758,Nike,traveler,"Nike It's okay, average product nothing special",256,152,141
1759,Samsung,developer,"Samsung Not bad, not great just fine",490,148,139
1760,Puma,athlete,"Puma Absolutely love this brand, amazing quality and performance",763,177,93
1761,Apple,traveler,"Apple Decent experience, could be better",490,58,70
1762,Puma,traveler,"Puma Not worth the money, totally dissatisfied",213,148,86
1763,Puma,traveler,"Puma Not bad, not great just fine",670,277,144
1764,Samsung,athlete,"Samsung Worst purchase ever, would not recommend",552,135,43
1765,Apple,traveler,"Apple It's okay, average product nothing special",944,28,15
1766,Adidas,athlete,"Adidas It's okay, average product nothing special",76,106,35
1767,Nike,student,"Nike Decent experience, could be better",364,299,135
1768,Samsung,developer,"Samsung Worst purchase ever, would not recommend",400,96,27
1769,Apple,developer,"Apple It's okay, average product nothing special",329,73,149
1770,Samsung,athlete,"Samsung Super comfortable and stylish, worth every penny",207,64,166
1771,Apple,developer,"Apple Worst purchase ever, would not recommend",902,224,51
1772,Nike,student,"Nike Very disappointed, poor quality and bad experience",293,28,152
1773,Apple,influencer,"Apple Great experience, highly recommend this product",600,211,147
1774,Puma,student,"Puma Great experience, highly recommend this product",550,230,110
1775,Puma,developer,"Puma Very disappointed, poor quality and bad experience",527,94,27
1776,Apple,influencer,"Apple It's okay, average product nothing special",174,72,136
1777,Nike,traveler,"Nike Decent experience, could be better",594,215,189
1778,Apple,influencer,"Apple Not worth the money, totally dissatisfied",836,187,5
1779,Adidas,athlete,"Adidas Great experience, highly recommend this product",915,201,125
1780,Samsung,student,"Samsung Absolutely love this brand, amazing quality and performance",272,66,119
1781,Adidas,athlete,"Adidas Not worth the money, totally dissatisfied",52,15,166
1782,Nike,traveler,"Nike Super comfortable and stylish, worth every penny",930,166,54
1783,Nike,traveler,"Nike Not bad, not great just fine",197,22,75
1784,Adidas,developer,"Adidas Great experience, highly recommend this product",972,217,9
1785,Adidas,athlete,"Adidas Worst purchase ever, would not recommend",622,287,90
1786,Puma,traveler,"Puma Not worth the money, totally dissatisfied",69,287,132
1787,Puma,traveler,"Puma It's okay, average product nothing special",109,126,74
1788,Apple,traveler,"Apple Not worth the money, totally dissatisfied",371,224,28
1789,Adidas,developer,"Adidas Super comfortable and stylish, worth every penny",654,113,119
1790,Nike,athlete,"Nike Very disappointed, poor quality and bad experience",521,145,160
1791,Nike,athlete,"Nike Not worth the money, totally dissatisfied",464,42,173
1792,Apple,athlete,"Apple Super comfortable and stylish, worth every penny",294,173,182
1793,Apple,athlete,"Apple Worst purchase ever, would not recommend",241,254,167
1794,Adidas,traveler,"Adidas Decent experience, could be better",216,219,66
1795,Samsung,traveler,"Samsung Not bad, not great just fine",631,258,9
1796,Puma,traveler,"Puma Not worth the money, totally dissatisfied",108,166,134
1797,Apple,traveler,"Apple Super comfortable and stylish, worth every penny",276,117,52
1798,Samsung,athlete,"Samsung Decent experience, could be better",729,149,126
1799,Nike,athlete,"Nike Worst purchase ever, would not recommend",759,121,140
1800,Adidas,athlete,"Adidas Great experience, highly recommend this product",178,136,179
1801,Samsung,athlete,"Samsung Not bad, not great just fine",362,248,100
1802,Apple,student,"Apple Absolutely love this brand, amazing quality and performance",60,20,81
1803,Samsung,athlete,"Samsung Not bad, not great just fine",758,251,127
1804,Adidas,traveler,"Adidas Not bad, not great just fine",392,280,170
1805,Samsung,traveler,"Samsung Not bad, not great just fine",808,203,103
1806,Puma,traveler,"Puma Worst purchase ever, would not recommend",932,50,21
1807,Puma,influencer,"Puma Not worth the money, totally dissatisfied",560,237,72
1808,Puma,developer,"Puma It's okay, average product nothing special",361,41,65
1809,Nike,student,"Nike Decent experience, could be better",107,52,113
1810,Puma,influencer,"Puma Not bad, not great just fine",897,241,71
1811,Adidas,developer,"Adidas Super comfortable and stylish, worth every penny",736,178,154
1812,Adidas,athlete,"Adidas Not worth the money, totally dissatisfied",870,47,92
1813,Puma,developer,"Puma Great experience, highly recommend this product",261,142,16
1814,Nike,student,"Nike It's okay, average product nothing special",806,39,131
1815,Apple,athlete,"Apple Not worth the money, totally dissatisfied",421,138,70
1816,Nike,traveler,"Nike Decent experience, could be better",798,84,13
1817,Nike,athlete,"Nike Decent experience, could be better",456,100,75
1818,Adidas,influencer,"Adidas Decent experience, could be better",876,220,26
1819,Samsung,athlete,"Samsung It's okay, average product nothing special",566,168,92
1820,Puma,influencer,"Puma Not bad, not great just fine",649,173,126
1821,Puma,student,"Puma Not worth the money, totally dissatisfied",465,58,100
1822,Adidas,influencer,"Adidas It's okay, average product nothing special",405,198,119
1823,Nike,traveler,"Nike Not bad, not great just fine",590,150,24
1824,Apple,athlete,"Apple Worst purchase ever, would not recommend",818,218,195
1825,Nike,traveler,"Nike It's okay, average product nothing special",454,153,69
1826,Puma,influencer,"Puma Super comfortable and stylish, worth every penny",600,198,168
1827,Puma,traveler,"Puma Absolutely love this brand, amazing quality and performance",67,20,5
1828,Nike,student,"Nike Worst purchase ever, would not recommend",478,168,168
1829,Samsung,student,"Samsung It's okay, average product nothing special",114,17,199
1830,Nike,developer,"Nike It's okay, average product nothing special",170,12,19
1831,Adidas,student,"Adidas Worst purchase ever, would not recommend",899,12,110
1832,Samsung,student,"Samsung Very disappointed, poor quality and bad experience",758,98,111
1833,Apple,influencer,"Apple It's okay, average product nothing special",691,148,61
1834,Nike,influencer,"Nike Super comfortable and stylish, worth every penny",493,138,101
1835,Puma,athlete,"Puma Absolutely love this brand, amazing quality and performance",758,239,180
1836,Samsung,student,"Samsung Very disappointed, poor quality and bad experience",484,270,36
1837,Nike,traveler,"Nike Worst purchase ever, would not recommend",166,208,165
1838,Samsung,traveler,"Samsung It's okay, average product nothing special",790,245,135
1839,Adidas,traveler,"Adidas Not bad, not great just fine",540,64,49
1840,Adidas,influencer,"Adidas Not bad, not great just fine",443,143,150
1841,Samsung,student,"Samsung Great experience, highly recommend this product",515,183,162
1842,Samsung,athlete,"Samsung Worst purchase ever, would not recommend",56,168,27
1843,Adidas,developer,"Adidas It's okay, average product nothing special",507,76,112
1844,Puma,athlete,"Puma Not bad, not great just fine",323,193,111
1845,Samsung,traveler,"Samsung Not bad, not great just fine",298,21,136
1846,Adidas,athlete,"Adidas Super comfortable and stylish, worth every penny",368,197,31
1847,Adidas,student,"Adidas Great experience, highly recommend this product",629,84,28
1848,Puma,traveler,"Puma Decent experience, could be better",793,41,179
1849,Adidas,traveler,"Adidas Absolutely love this brand, amazing quality and performance",492,268,29
1850,Puma,traveler,"Puma Very disappointed, poor quality and bad experience",675,74,75
1851,Apple,traveler,"Apple Super comfortable and stylish, worth every penny",798,16,186
1852,Apple,student,"Apple Very disappointed, poor quality and bad experience",261,264,9
1853,Samsung,athlete,"Samsung Decent experience, could be better",222,57,101
1854,Apple,developer,"Apple Not bad, not great just fine",352,160,81
1855,Adidas,student,"Adidas Absolutely love this brand, amazing quality and performance",984,181,34
1856,Puma,influencer,"Puma Great experience, highly recommend this product",205,115,20
1857,Apple,influencer,"Apple Very disappointed, poor quality and bad experience",262,255,131
1858,Samsung,athlete,"Samsung It's okay, average product nothing special",829,191,143
1859,Adidas,athlete,"Adidas Super comfortable and stylish, worth every penny",311,142,182
1860,Adidas,influencer,"Adidas Worst purchase ever, would not recommend",64,44,119
1861,Apple,athlete,"Apple It's okay, average product nothing special",361,111,61
1862,Puma,traveler,"Puma Absolutely love this brand, amazing quality and performance",914,19,122
1863,Puma,developer,"Puma Not bad, not great just fine",732,224,98
1864,Apple,student,"Apple Great experience, highly recommend this product",522,253,195
1865,Apple,traveler,"Apple Very disappointed, poor quality and bad experience",702,47,88
1866,Nike,developer,"Nike Very disappointed, poor quality and bad experience",652,291,75
1867,Adidas,traveler,"Adidas It's okay, average product nothing special",735,12,66
1868,Adidas,student,"Adidas Not worth the money, totally dissatisfied",738,120,134
1869,Nike,developer,"Nike Super comfortable and stylish, worth every penny",975,199,99
1870,Nike,student,"Nike It's okay, average product nothing special",525,45,147
1871,Samsung,traveler,"Samsung Great experience, highly recommend this product",955,120,24
1872,Samsung,traveler,"Samsung Decent experience, could be better",910,82,84
1873,Adidas,influencer,"Adidas Not worth the money, totally dissatisfied",608,171,56
1874,Apple,athlete,"Apple It's okay, average product nothing special",727,177,48
1875,Puma,student,"Puma Very disappointed, poor quality and bad experience",919,147,109
1876,Adidas,influencer,"Adidas Worst purchase ever, would not recommend",973,32,98
1877,Samsung,traveler,"Samsung Very disappointed, poor quality and bad experience",489,300,43
1878,Adidas,traveler,"Adidas Decent experience, could be better",408,216,158
1879,Samsung,traveler,"Samsung Not worth the money, totally dissatisfied",80,197,148
1880,Adidas,traveler,"Adidas Not worth the money, totally dissatisfied",494,104,25
1881,Puma,athlete,"Puma Absolutely love this brand, amazing quality and performance",544,218,193
1882,Adidas,athlete,"Adidas Very disappointed, poor quality and bad experience",663,35,49
1883,Adidas,developer,"Adidas It's okay, average product nothing special",884,238,101
1884,Nike,traveler,"Nike It's okay, average product nothing special",469,47,69
1885,Puma,traveler,"Puma Not bad, not great just fine",79,23,97
1886,Nike,athlete,"Nike Super comfortable and stylish, worth every penny",271,127,167
1887,Puma,student,"Puma Very disappointed, poor quality and bad experience",86,183,68
1888,Apple,traveler,"Apple Very disappointed, poor quality and bad experience",568,81,70
1889,Samsung,traveler,"Samsung Worst purchase ever, would not recommend",360,28,7
1890,Adidas,developer,"Adidas Not worth the money, totally dissatisfied",827,88,161
1891,Apple,developer,"Apple Decent experience, could be better",766,66,14
1892,Adidas,influencer,"Adidas Great experience, highly recommend this product",724,284,165
1893,Nike,developer,"Nike Decent experience, could be better",611,157,95
1894,Adidas,developer,"Adidas Absolutely love this brand, amazing quality and performance",178,186,25
1895,Nike,student,"Nike It's okay, average product nothing special",835,196,187
1896,Apple,traveler,"Apple Very disappointed, poor quality and bad experience",623,286,78
1897,Nike,athlete,"Nike Worst purchase ever, would not recommend",222,72,22
1898,Nike,influencer,"Nike Very disappointed, poor quality and bad experience",397,266,120
1899,Apple,developer,"Apple Worst purchase ever, would not recommend",414,257,113
1900,Samsung,influencer,"Samsung Great experience, highly recommend this product",530,259,150
1901,Nike,student,"Nike Absolutely love this brand, amazing quality and performance",996,239,17
1902,Nike,developer,"Nike Decent experience, could be better",95,35,55
1903,Apple,student,"Apple It's okay, average product nothing special",656,242,115
1904,Adidas,athlete,"Adidas Very disappointed, poor quality and bad experience",542,103,77
1905,Apple,athlete,"Apple Not worth the money, totally dissatisfied",978,233,134
1906,Puma,student,"Puma Not worth the money, totally dissatisfied",85,231,182
1907,Samsung,athlete,"Samsung Worst purchase ever, would not recommend",89,247,113
1908,Apple,developer,"Apple Super comfortable and stylish, worth every penny",220,288,139
1909,Adidas,traveler,"Adidas Absolutely love this brand, amazing quality and performance",910,108,25
1910,Adidas,influencer,"Adidas Super comfortable and stylish, worth every penny",220,37,173
1911,Apple,influencer,"Apple Decent experience, could be better",884,135,134
1912,Adidas,traveler,"Adidas Worst purchase ever, would not recommend",130,190,5
1913,Puma,developer,"Puma Very disappointed, poor quality and bad experience",643,218,129
1914,Adidas,athlete,"Adidas Not worth the money, totally dissatisfied",928,124,116
1915,Puma,influencer,"Puma Very disappointed, poor quality and bad experience",334,126,37
1916,Adidas,developer,"Adidas Super comfortable and stylish, worth every penny",997,139,74
1917,Puma,athlete,"Puma Not worth the money, totally dissatisfied",374,118,114
1918,Adidas,student,"Adidas Worst purchase ever, would not recommend",544,130,114
1919,Nike,developer,"Nike Absolutely love this brand, amazing quality and performance",733,193,21
1920,Apple,student,"Apple Absolutely love this brand, amazing quality and performance",594,14,16
1921,Puma,influencer,"Puma Decent experience, could be better",891,213,79
1922,Puma,traveler,"Puma Not bad, not great just fine",917,54,189
1923,Samsung,influencer,"Samsung Great experience, highly recommend this product",761,65,198
1924,Apple,traveler,"Apple Not bad, not great just fine",209,106,81
1925,Samsung,athlete,"Samsung Super comfortable and stylish, worth every penny",901,139,200
1926,Puma,student,"Puma Very disappointed, poor quality and bad experience",892,116,46
1927,Puma,traveler,"Puma Absolutely love this brand, amazing quality and performance",770,275,99
1928,Puma,developer,"Puma It's okay, average product nothing special",290,85,45
1929,Nike,developer,"Nike It's okay, average product nothing special",64,287,39
1930,Nike,influencer,"Nike Decent experience, could be better",784,269,173
1931,Samsung,influencer,"Samsung Great experience, highly recommend this product",489,171,77
1932,Samsung,athlete,"Samsung Super comfortable and stylish, worth every penny",531,76,123
1933,Puma,developer,"Puma It's okay, average product nothing special",999,273,175
1934,Adidas,influencer,"Adidas It's okay, average product nothing special",857,198,128
1935,Adidas,developer,"Adidas Not bad, not great just fine",92,204,82
1936,Puma,student,"Puma Great experience, highly recommend this product",587,208,187
1937,Samsung,athlete,"Samsung Very disappointed, poor quality and bad experience",894,26,147
1938,Apple,student,"Apple Very disappointed, poor quality and bad experience",747,68,43
1939,Nike,traveler,"Nike Absolutely love this brand, amazing quality and performance",379,199,124
1940,Puma,student,"Puma Not bad, not great just fine",170,235,81
1941,Apple,developer,"Apple Worst purchase ever, would not recommend",665,224,55
1942,Nike,traveler,"Nike Super comfortable and stylish, worth every penny",226,99,154
1943,Apple,student,"Apple Worst purchase ever, would not recommend",326,96,162
1944,Puma,developer,"Puma Super comfortable and stylish, worth every penny",500,197,181
1945,Puma,traveler,"Puma Not bad, not great just fine",212,266,190
1946,Nike,traveler,"Nike Decent experience, could be better",842,56,88
