customer_id,age,city,category,purchase_amount,rating,discount
1041,37,Delhi,Electronics,3487.57,2.8,32.85
1042,18,Mumbai,Sports,3181.68,1.4,39.63
1043,19,Delhi,Clothing,2434.41,2.4,9.6
1044,33,Chennai,Clothing,3937.13,4.7,23.37
1045,59,Delhi,Clothing,4325.98,4.8,23.98
1046,21,Delhi,Sports,4799.79,2.0,32.29
1047,51,Delhi,Sports,799.27,4.9,48.03
1048,45,Chennai,Grocery,3641.6,3.1,15.82
1049,19,Delhi,Clothing,3184.45,3.1,26.66
1050,35,Delhi,Grocery,4564.23,2.9,38.42
1051,23,Pune,Grocery,3445.71,4.6,34.37
1052,49,Pune,Clothing,4146.38,2.9,29.59
1053,21,Bangalore,Clothing,2852.23,4.5,6.03
1054,32,Bangalore,Electronics,3924.31,2.3,32.44
1055,23,Bangalore,Clothing,1602.11,1.3,1.94
1056,18,Mumbai,Electronics,424.27,3.0,11.19
1057,44,Bangalore,Electronics,4025.81,4.4,40.62
1058,57,Pune,Clothing,2946.38,1.4,49.78
1059,36,Chennai,Grocery,2797.45,2.6,49.26
1060,52,Mumbai,Sports,4955.2,2.3,15.07
1061,21,Delhi,Sports,1122.42,4.8,29.84
1062,30,Chennai,Electronics,1626.99,4.9,48.69
1063,36,Pune,Electronics,2872.48,4.1,47.2
1064,39,Chennai,Electronics,1333.3,4.2,18.6
1065,50,Pune,Clothing,4981.46,4.1,2.58
1066,50,Pune,Sports,2230.32,1.1,47.07
1067,23,Bangalore,Grocery,4415.92,2.0,33.71
1068,30,Delhi,Grocery,4225.23,4.6,20.41
1069,29,Pune,Electronics,2521.85,2.0,48.79
1070,55,Bangalore,Grocery,4338.28,2.4,37.22
1071,56,Delhi,Clothing,4537.9,3.1,35.36
1072,37,Mumbai,Sports,1741.51,4.4,15.96
1073,45,Delhi,Clothing,1838.43,4.3,32.2
1074,24,Delhi,Electronics,2868.12,4.5,48.26
1075,54,Delhi,Grocery,1324.99,1.6,39.09
1076,46,Delhi,Clothing,1790.28,4.7,10.64
1077,55,Mumbai,Grocery,1109.73,3.2,30.13
1078,28,Mumbai,Electronics,1407.3,2.4,14.4
1079,31,Mumbai,Clothing,2490.99,1.2,31.18
1080,22,Bangalore,Sports,4862.41,3.3,41.52
1081,19,Bangalore,Sports,3979.48,1.1,36.82
1082,52,Chennai,Sports,2999.08,1.9,24.74
1083,47,Pune,Clothing,1999.15,3.4,37.14
1084,21,Bangalore,Electronics,3288.48,1.5,10.67
1085,38,Pune,Grocery,3025.87,4.5,48.96
1086,52,Mumbai,Grocery,2386.45,3.1,13.94
1087,53,Mumbai,Electronics,2850.21,1.4,26.87
1088,36,Chennai,Electronics,2032.45,3.2,3.87
1089,23,Pune,Clothing,3206.49,3.2,37.47
1090,53,Delhi,Grocery,4956.53,3.1,26.68
1091,60,Bangalore,Electronics,368.07,4.2,36.59
1092,22,Delhi,Grocery,2979.62,3.5,2.63
1093,33,Mumbai,Grocery,2684.86,2.5,12.21
1094,50,Chennai,Clothing,778.25,2.8,11.14
1095,27,Pune,Clothing,2931.68,2.6,32.17
1096,60,Chennai,Grocery,423.18,4.3,0.86
1097,44,Pune,Electronics,908.65,3.9,13.65
1098,45,Delhi,Sports,2121.3,3.0,17.58
1099,53,Bangalore,Grocery,1003.17,2.5,37.25
1100,54,Mumbai,Clothing,666.7,1.4,6.47
1101,51,Bangalore,Sports,2615.23,3.2,48.21
1102,20,Chennai,Sports,3316.66,4.7,7.32
1103,32,Mumbai,Sports,4454.93,3.9,9.35
1104,24,Mumbai,Grocery,899.78,4.6,46.58
1105,21,Pune,Grocery,1432.09,1.6,35.31
1106,54,Pune,Sports,3059.69,1.2,29.96
1107,29,Delhi,Grocery,3456.34,2.9,1.86
1108,22,Mumbai,Electronics,2769.61,4.0,44.54
1109,60,Mumbai,Electronics,1436.04,2.5,37.21
1110,20,Delhi,Electronics,2198.96,4.1,3.32
1111,29,Pune,Sports,105.2,4.7,28.42
1112,57,Chennai,Sports,2755.89,3.9,7.08
1113,29,Mumbai,Electronics,1580.87,3.2,7.82
1114,35,Pune,Sports,4919.06,3.3,38.54
1115,44,Chennai,Electronics,3760.71,4.6,13.32
1116,23,Delhi,Sports,3174.19,3.4,15.92
1117,32,Delhi,Electronics,2255.39,2.2,6.75
1118,23,Bangalore,Grocery,1325.89,4.7,44.81
1119,22,Mumbai,Clothing,4411.16,2.1,39.33
1120,58,Bangalore,Sports,621.55,3.2,39.77
1121,38,Bangalore,Clothing,3113.55,3.8,23.95
1122,48,Mumbai,Electronics,3240.19,4.5,39.13
1123,43,Bangalore,Electronics,4448.57,4.6,47.34
1124,56,Chennai,Electronics,486.06,3.4,3.33
1125,18,Chennai,Electronics,803.05,1.0,44.42
1126,38,Delhi,Electronics,4494.5,2.5,8.99
1127,42,Delhi,Electronics,2564.87,3.6,24.58
1128,49,Mumbai,Clothing,3004.58,4.9,1.43
1129,34,Pune,Sports,4976.27,3.8,43.11
1130,48,Pune,Clothing,277.87,2.5,14.86
1131,29,Pune,Grocery,889.8,1.7,47.86
1132,32,Pune,Electronics,1637.52,2.6,13.81
1133,53,Delhi,Sports,572.64,2.1,27.47
1134,42,Pune,Electronics,2349.41,4.1,29.73
1135,19,Delhi,Electronics,3445.15,1.9,29.98
1136,45,Delhi,Sports,3071.75,3.7,12.83
1137,52,Pune,Clothing,639.24,1.5,9.79
1138,59,Chennai,Sports,4860.5,3.0,1.89
1139,21,Delhi,Electronics,2893.27,3.4,48.47
1140,33,Mumbai,Clothing,4383.85,2.0,16.67
1141,34,Mumbai,Electronics,2199.84,3.7,10.81
1142,54,Mumbai,Sports,4329.3,4.4,24.03
1143,39,Mumbai,Sports,139.65,4.3,43.67
1144,54,Mumbai,Electronics,3374.25,1.1,1.61
1145,60,Chennai,Grocery,4743.0,2.1,35.78
1146,50,Mumbai,Sports,2687.21,2.4,43.28
1147,27,Pune,Grocery,1780.68,3.1,15.88
1148,30,Delhi,Electronics,444.3,2.1,27.42
1149,21,Pune,Sports,3990.45,1.7,27.75
1150,26,Delhi,Electronics,4869.66,1.3,47.38
1151,25,Delhi,Grocery,577.34,4.3,37.82
1152,19,Bangalore,Electronics,1190.74,3.4,18.06
1153,43,Bangalore,Electronics,2209.04,1.6,17.03
1154,37,Chennai,Clothing,3804.04,3.9,40.46
1155,24,Delhi,Grocery,757.07,2.9,12.96
1156,22,Mumbai,Grocery,4235.15,3.6,10.24
1157,36,Delhi,Clothing,4736.49,3.6,4.95
1158,33,Mumbai,Electronics,4655.69,4.9,39.59
1159,21,Bangalore,Electronics,2342.49,2.5,12.46
1160,21,Pune,Clothing,4533.75,3.3,23.56
1161,22,Delhi,Grocery,2773.41,4.2,24.63
1162,52,Chennai,Grocery,583.27,1.9,31.13
1163,20,Chennai,Clothing,2170.11,2.8,26.29
1164,41,Delhi,Sports,1340.64,3.8,2.53
1165,58,Chennai,Grocery,551.89,2.1,41.19
1166,49,Chennai,Grocery,3897.47,4.2,7.65
1167,47,Bangalore,Sports,3115.07,3.7,31.26
1168,38,Bangalore,Clothing,1443.0,4.0,34.03
1169,46,Pune,Grocery,4067.08,1.7,23.75
1170,20,Bangalore,Grocery,4550.78,3.6,17.12
1171,51,Mumbai,Clothing,516.49,4.2,4.18
1172,54,Mumbai,Grocery,3771.16,3.3,45.74
1173,55,Pune,Clothing,723.99,4.7,46.93
1174,20,Pune,Electronics,2136.64,4.4,30.4
1175,54,Bangalore,Grocery,1810.5,2.1,23.62
1176,27,Pune,Electronics,2649.43,3.0,9.36
1177,59,Pune,Electronics,1288.4,2.6,14.84
1178,18,Chennai,Clothing,1704.77,2.3,1.17
1179,53,Delhi,Sports,3069.71,4.3,38.06
1180,18,Mumbai,Sports,1880.19,3.2,37.96
1181,57,Delhi,Sports,1675.55,3.1,45.65
1182,30,Pune,Electronics,1254.53,4.9,12.95
1183,42,Mumbai,Grocery,2627.62,1.3,18.56
1184,43,Pune,Sports,4376.16,4.6,46.58
1185,60,Chennai,Clothing,2147.39,2.4,31.31
1186,32,Mumbai,Grocery,4151.34,4.5,1.56
1187,24,Delhi,Electronics,4330.0,3.9,20.77
1188,32,Bangalore,Clothing,3928.15,3.9,39.6
1189,42,Pune,Electronics,1985.9,3.8,2.92
1190,18,Chennai,Clothing,1728.39,4.8,25.35
1191,50,Chennai,Grocery,2815.73,4.2,16.44
1192,50,Chennai,Electronics,2237.27,2.9,30.53
1193,46,Mumbai,Electronics,3361.39,1.7,41.95
1194,53,Pune,Electronics,3698.75,1.4,16.71
1195,39,Mumbai,Clothing,3910.87,1.2,30.15
1196,59,Chennai,Sports,4941.18,4.1,13.5
1197,21,Pune,Grocery,3353.68,4.3,1.9
1198,21,Mumbai,Clothing,4394.66,2.3,47.97
1199,52,Bangalore,Grocery,339.46,4.2,29.89
1200,57,Pune,Clothing,2349.96,4.0,37.02
1201,44,Chennai,Sports,4354.16,4.1,14.24
1202,36,Delhi,Sports,2841.85,1.0,31.08
1203,24,Bangalore,Electronics,717.5,4.5,33.64
1204,55,Pune,Electronics,4968.74,1.2,17.12
1205,45,Delhi,Sports,2280.01,4.6,40.4
1206,48,Bangalore,Sports,1175.99,3.5,10.99
1207,19,Mumbai,Sports,791.43,4.3,17.2
1208,60,Chennai,Grocery,1495.73,1.5,40.85
1209,21,Mumbai,Grocery,3166.61,3.3,5.97
1210,20,Mumbai,Sports,2208.92,4.1,31.35
1211,54,Pune,Sports,1113.69,2.4,42.25
1212,31,Bangalore,Electronics,587.43,2.5,22.72
1213,42,Mumbai,Electronics,3201.72,2.3,6.64
1214,54,Pune,Grocery,4987.17,1.8,40.64
1215,27,Mumbai,Clothing,3811.4,5.0,5.91
1216,39,Chennai,Electronics,1388.54,1.0,37.83
1217,20,Bangalore,Electronics,1161.51,3.9,17.68
1218,34,Pune,Electronics,2043.31,2.6,47.7
1219,60,Bangalore,Sports,615.52,4.8,30.34
1220,53,Delhi,Sports,813.51,2.4,44.23
1221,19,Pune,Clothing,4701.72,1.2,12.91
1222,59,Chennai,Grocery,4424.58,1.8,8.11
1223,27,Chennai,Electronics,3341.77,4.9,28.58
1224,42,Delhi,Grocery,4195.11,3.4,4.63
1225,42,Pune,Clothing,932.88,3.9,10.33
1226,35,Pune,Electronics,1284.72,4.3,46.89
1227,51,Bangalore,Electronics,1012.2,2.2,10.22
1228,42,Delhi,Grocery,182.0,4.1,45.14
1229,21,Chennai,Grocery,4894.62,2.7,40.69
1230,50,Delhi,Clothing,1312.37,2.8,30.8
1231,26,Bangalore,Electronics,1864.82,2.3,49.7
1232,20,Mumbai,Sports,3948.97,1.8,40.07
1233,59,Chennai,Grocery,3797.67,4.5,12.11
1234,49,Chennai,Clothing,204.16,1.9,42.09
1235,53,Delhi,Clothing,4297.07,3.3,41.86
1236,43,Delhi,Grocery,3082.32,3.4,17.0
1237,44,Pune,Sports,4209.3,4.2,26.52
1238,47,Pune,Grocery,2304.14,4.8,1.14
1239,47,Mumbai,Electronics,712.66,3.2,47.03
1240,60,Pune,Electronics,4021.09,2.9,1.62
1241,31,Delhi,Electronics,3683.48,1.8,19.1
1242,50,Bangalore,Grocery,2901.85,4.6,24.3
1243,46,Bangalore,Clothing,622.53,4.8,15.84
1244,46,Bangalore,Grocery,3676.9,4.7,28.56
1245,51,Pune,Sports,3973.38,3.6,19.53
1246,28,Mumbai,Sports,941.84,2.8,22.13
1247,55,Pune,Clothing,1227.66,1.0,33.54
1248,36,Pune,Sports,2148.19,4.5,43.53
1249,56,Bangalore,Grocery,4243.01,4.7,32.49
1250,18,Mumbai,Sports,2275.67,2.5,16.12
1251,58,Mumbai,Electronics,4351.11,2.6,5.96
1252,22,Mumbai,Grocery,3448.46,3.8,19.69
1253,52,Chennai,Sports,675.76,1.4,9.32
1254,45,Bangalore,Clothing,3194.17,2.7,20.55
1255,18,Delhi,Grocery,964.22,1.5,34.76
1256,39,Chennai,Grocery,2819.97,1.7,23.6
1257,19,Delhi,Grocery,2190.45,2.0,49.65
1258,23,Mumbai,Grocery,4610.81,3.2,12.8
1259,47,Delhi,Sports,3750.79,3.4,38.01
1260,42,Mumbai,Sports,2037.49,4.2,14.2
1261,20,Mumbai,Clothing,1865.4,4.7,4.36
1262,40,Bangalore,Clothing,4527.02,4.7,2.64
1263,53,Pune,Sports,644.22,4.0,15.15
1264,44,Chennai,Grocery,1296.8,3.1,31.87
1265,25,Bangalore,Grocery,4565.87,2.8,39.88
1266,39,Chennai,Grocery,2748.31,4.5,24.66
1267,58,Chennai,Grocery,1545.4,4.6,12.91
1268,35,Delhi,Clothing,3145.64,4.6,4.02
1269,24,Bangalore,Grocery,2273.03,2.5,7.4
1270,24,Chennai,Grocery,244.22,2.6,26.68
1271,36,Mumbai,Sports,4757.04,3.4,38.75
1272,56,Pune,Sports,4502.24,2.5,49.1
1273,48,Mumbai,Sports,2118.96,2.1,44.7
1274,30,Delhi,Clothing,1895.25,4.2,48.61
1275,39,Delhi,Grocery,4088.56,1.3,4.97
1276,36,Mumbai,Clothing,2860.1,3.0,40.27
1277,31,Delhi,Grocery,1451.29,4.4,32.36
1278,52,Bangalore,Clothing,1003.66,4.2,4.39
1279,49,Bangalore,Sports,2571.29,2.3,7.0
1280,19,Pune,Sports,1138.33,1.6,9.27
1281,31,Chennai,Grocery,2848.75,1.2,22.59
1282,31,Pune,Grocery,1265.32,2.9,33.33
1283,34,Pune,Sports,2097.58,3.2,19.73
1284,40,Mumbai,Electronics,4549.09,4.8,32.34
1285,37,Delhi,Electronics,389.0,1.6,34.96
1286,28,Delhi,Sports,262.95,3.7,10.07
1287,34,Mumbai,Grocery,3546.15,1.0,45.56
1288,34,Pune,Sports,1846.47,4.2,32.68
1289,26,Delhi,Sports,737.17,3.3,10.89
1290,27,Delhi,Electronics,1781.87,4.0,18.56
1291,35,Delhi,Electronics,3912.37,3.5,22.61
1292,52,Chennai,Clothing,4136.86,2.7,1.64
1293,32,Chennai,Sports,3961.01,2.6,19.44
1294,41,Pune,Sports,1914.61,2.4,13.53
1295,46,Delhi,Electronics,2087.34,1.3,26.58
1296,43,Pune,Clothing,2173.05,2.1,39.23
1297,18,Delhi,Clothing,1719.89,2.8,47.5
1298,37,Mumbai,Sports,1887.41,4.0,30.15
1299,40,Bangalore,Sports,262.99,1.8,6.4
1300,42,Delhi,Electronics,2855.94,4.6,45.67
1301,45,Bangalore,Electronics,618.8,3.7,38.55
1302,20,Chennai,Clothing,146.15,1.4,22.49
1303,34,Bangalore,Sports,1683.63,2.4,42.08
1304,36,Delhi,Grocery,1071.4,2.2,36.08
1305,28,Mumbai,Sports,2372.72,1.4,24.83
1306,60,Delhi,Electronics,1946.48,4.8,0.67
1307,41,Bangalore,Electronics,3761.99,5.0,37.09
1308,58,Bangalore,Sports,3910.68,2.2,47.63
1309,34,Mumbai,Grocery,870.41,3.5,49.2
1310,27,Bangalore,Grocery,4281.72,3.3,32.33
1311,19,Bangalore,Sports,911.93,3.5,3.26
1312,30,Mumbai,Clothing,2147.33,1.8,4.61
1313,18,Delhi,Grocery,3850.38,1.7,16.38
1314,32,Pune,Electronics,1032.58,4.5,36.24
1315,55,Delhi,Sports,4031.48,3.0,4.55
1316,53,Bangalore,Sports,2669.61,4.5,39.4
1317,53,Chennai,Electronics,230.61,1.2,16.84
1318,31,Delhi,Sports,2213.03,1.4,22.21
1319,37,Delhi,Grocery,2016.85,3.2,11.44
1320,60,Mumbai,Sports,4861.22,3.4,29.6
1321,47,Mumbai,Electronics,4914.03,3.5,15.89
1322,22,Chennai,Electronics,1618.77,1.3,3.25
1323,60,Chennai,Sports,2226.07,2.4,16.82
1324,40,Chennai,Sports,251.5,5.0,12.14
1325,59,Pune,Sports,4808.41,4.6,12.23
1326,30,Chennai,Clothing,3711.38,3.0,7.22
1327,33,Delhi,Grocery,3512.42,3.5,38.78
1328,28,Bangalore,Clothing,3331.83,3.4,47.71
1329,18,Mumbai,Clothing,3077.96,2.9,49.47
1330,59,Mumbai,Grocery,3148.76,2.2,40.82
1331,43,Delhi,Clothing,1757.94,4.4,25.93
1332,18,Mumbai,Grocery,458.48,2.0,3.34
1333,59,Delhi,Electronics,1575.87,4.9,8.28
1334,26,Delhi,Clothing,2904.98,2.3,33.23
1335,44,Pune,Electronics,559.39,4.3,31.19
1336,45,Delhi,Sports,3831.41,3.2,18.82
1337,25,Chennai,Grocery,3405.26,4.7,17.81
1338,23,Chennai,Sports,4729.36,2.1,33.64
1339,46,Mumbai,Clothing,1090.81,4.9,12.23
1340,34,Mumbai,Clothing,1539.48,2.3,5.66
1341,30,Pune,Sports,775.63,4.8,28.27
1342,40,Delhi,Grocery,4028.14,3.7,49.23
1343,26,Mumbai,Grocery,1013.85,3.7,23.43
1344,43,Delhi,Grocery,2985.08,1.9,32.03
1345,56,Pune,Sports,1675.02,4.9,9.93
1346,24,Pune,Grocery,1783.28,4.3,48.96
1347,29,Pune,Electronics,1897.79,4.6,48.67
1348,56,Chennai,Sports,4742.97,2.9,25.62
1349,57,Mumbai,Sports,4606.64,1.6,38.19
1350,20,Chennai,Sports,2752.72,4.8,10.28
1351,53,Bangalore,Clothing,4114.61,4.8,12.41
1352,49,Delhi,Sports,1220.31,2.1,32.53
1353,42,Bangalore,Electronics,242.46,2.3,5.46
1354,54,Mumbai,Clothing,1669.9,1.6,28.58
1355,30,Chennai,Sports,3396.72,4.7,44.31
1356,56,Mumbai,Sports,3305.84,1.1,7.44
1357,31,Mumbai,Electronics,3944.25,4.5,15.69
1358,54,Bangalore,Electronics,3897.69,3.7,30.84
1359,40,Delhi,Clothing,4495.4,2.5,49.45
1360,53,Chennai,Grocery,4681.24,4.9,44.76
1361,43,Chennai,Clothing,3630.85,2.2,49.83
1362,44,Delhi,Grocery,2080.55,3.5,15.5
1363,29,Bangalore,Grocery,799.47,1.1,26.77
1364,39,Delhi,Sports,4112.58,4.5,16.46
1365,40,Pune,Clothing,838.09,1.5,29.28
1366,55,Pune,Clothing,246.92,3.7,17.86
1367,21,Mumbai,Clothing,4997.53,2.1,30.82
1368,50,Mumbai,Sports,657.81,4.9,21.23
1369,46,Mumbai,Grocery,2941.2,4.2,29.74
1370,47,Pune,Clothing,3175.9,4.2,30.56
1371,18,Mumbai,Sports,4278.01,4.4,18.43
1372,39,Bangalore,Grocery,4990.51,3.8,40.02
1373,26,Pune,Clothing,3822.25,4.2,21.08
1374,41,Pune,Electronics,1556.14,2.0,22.21
1375,58,Bangalore,Sports,2398.33,1.3,43.31
1376,23,Bangalore,Electronics,2327.74,3.2,16.32
1377,35,Delhi,Clothing,4368.77,4.4,43.45
1378,38,Delhi,Electronics,2759.71,1.1,17.71
1379,30,Chennai,Electronics,719.89,2.8,0.38
1380,18,Chennai,Electronics,2744.73,4.0,30.32
1381,44,Mumbai,Grocery,3636.84,3.3,29.95
1382,57,Mumbai,Clothing,3746.46,4.8,35.63
1383,32,Delhi,Electronics,3694.02,3.0,21.08
1384,19,Bangalore,Grocery,730.08,2.4,2.33
1385,24,Mumbai,Clothing,402.37,4.5,0.88
1386,48,Pune,Grocery,3266.68,3.5,14.01
1387,42,Delhi,Grocery,2902.79,1.1,35.56
1388,21,Delhi,Electronics,3857.79,1.0,34.39
1389,23,Bangalore,Clothing,4368.7,4.3,43.29
1390,57,Delhi,Electronics,208.58,3.9,43.54
1391,50,Bangalore,Clothing,1864.51,4.8,12.66
1392,22,Chennai,Clothing,3282.73,3.7,31.46
1393,42,Mumbai,Electronics,4597.08,2.7,4.74
1394,54,Pune,Sports,2006.83,2.0,6.38
1395,37,Bangalore,Sports,2977.56,1.8,10.76
1396,39,Delhi,Electronics,1589.37,4.5,37.53
1397,39,Mumbai,Grocery,262.69,3.2,0.19
1398,40,Pune,Sports,3730.76,3.3,31.01
1399,56,Mumbai,Clothing,4560.77,3.6,36.46
1400,51,Bangalore,Electronics,3758.78,2.2,17.2
1401,47,Delhi,Electronics,4273.83,1.7,24.67
1402,55,Chennai,Electronics,145.72,1.8,2.94
1403,48,Chennai,Clothing,2861.26,1.3,25.58
1404,50,Pune,Electronics,3986.79,1.6,33.36
1405,53,Pune,Clothing,4797.71,3.2,31.22
1406,30,Bangalore,Clothing,4244.13,3.5,29.12
1407,59,Delhi,Sports,522.42,3.5,41.13
1408,50,Bangalore,Clothing,4615.66,4.1,34.63
1409,33,Bangalore,Electronics,3865.77,4.3,0.61
1410,40,Bangalore,Electronics,920.27,2.0,32.07
1411,53,Delhi,Clothing,2760.95,2.5,35.32
1412,36,Bangalore,Clothing,369.91,1.9,40.07
1413,20,Mumbai,Electronics,361.0,4.7,4.74
1414,57,Mumbai,Sports,236.19,2.6,36.14
1415,41,Chennai,Clothing,2201.97,2.3,4.47
1416,35,Chennai,Grocery,1083.85,3.4,16.67
1417,60,Bangalore,Clothing,4704.23,2.0,19.18
1418,41,Delhi,Electronics,2942.14,1.5,7.99
1419,18,Delhi,Sports,727.06,4.0,34.75
1420,37,Mumbai,Grocery,1094.26,2.8,12.36
1421,45,Chennai,Clothing,4071.12,2.6,23.48
1422,46,Chennai,Electronics,3419.9,1.1,20.0
1423,57,Delhi,Sports,2403.65,4.3,20.11
1424,48,Pune,Grocery,4121.49,4.1,1.99
1425,31,Delhi,Electronics,4508.99,1.1,18.94
1426,30,Chennai,Electronics,4089.76,2.0,6.96
1427,30,Mumbai,Grocery,4547.72,4.5,44.21
1428,49,Delhi,Clothing,2196.69,2.4,48.38
1429,18,Mumbai,Grocery,3991.35,3.2,37.55
1430,45,Bangalore,Electronics,357.89,3.6,0.19
1431,41,Mumbai,Sports,464.56,2.9,37.18
1432,45,Chennai,Clothing,3531.0,1.4,27.34
1433,23,Bangalore,Electronics,425.04,2.1,13.9
1434,29,Chennai,Grocery,100.03,2.3,2.93
1435,21,Chennai,Electronics,4667.46,1.1,32.89
1436,45,Chennai,Sports,3817.9,1.5,18.73
1437,55,Chennai,Clothing,673.29,3.8,40.98
1438,37,Chennai,Clothing,788.25,1.1,7.77
1439,60,Pune,Electronics,4524.17,2.5,23.75
1440,52,Chennai,Sports,2289.09,2.3,32.85
1441,30,Delhi,Electronics,2098.08,3.7,26.96
1442,24,Bangalore,Grocery,2829.04,3.7,27.68
1443,42,Mumbai,Electronics,168.58,2.0,13.3
1444,34,Pune,Grocery,574.79,1.6,17.7
1445,47,Chennai,Sports,4487.81,4.9,27.06
1446,38,Mumbai,Sports,443.61,3.2,2.35
1447,24,Pune,Sports,4997.62,1.2,42.45
1448,35,Bangalore,Electronics,4443.37,2.7,43.11
1449,52,Mumbai,Clothing,3488.12,4.5,14.74
1450,35,Bangalore,Electronics,1644.55,2.6,32.91
1451,35,Delhi,Clothing,1248.9,5.0,16.09
1452,26,Bangalore,Sports,2875.12,2.4,23.05
1453,60,Bangalore,Clothing,558.4,1.9,46.16
1454,33,Bangalore,Grocery,2482.17,2.8,4.1
1455,21,Delhi,Electronics,1856.45,4.5,43.18
1456,53,Pune,Electronics,3900.69,4.5,1.69
1457,24,Bangalore,Grocery,404.59,1.9,28.17
1458,25,Chennai,Electronics,1470.91,4.0,48.79
1459,50,Delhi,Sports,2354.08,1.1,22.91
1460,53,Bangalore,Clothing,2711.22,2.4,15.1
1461,39,Mumbai,Sports,2248.57,1.7,24.71
1462,42,Pune,Sports,597.65,4.8,31.95
1463,58,Chennai,Grocery,1849.71,2.2,19.58
1464,38,Pune,Sports,326.75,2.6,43.66
1465,52,Delhi,Electronics,506.47,1.6,30.96
1466,20,Mumbai,Grocery,125.57,4.2,26.47
1467,54,Mumbai,Sports,3557.19,2.0,37.54
1468,45,Chennai,Sports,2202.36,2.7,35.03
1469,51,Bangalore,Clothing,2633.08,1.7,34.21
1470,23,Pune,Grocery,2320.87,3.8,42.13
1471,31,Delhi,Sports,2434.44,2.2,9.32
1472,34,Pune,Electronics,2174.49,3.3,35.05
1473,59,Mumbai,Grocery,4691.34,5.0,38.22
1474,44,Chennai,Sports,4327.77,4.5,44.58
1475,26,Pune,Electronics,1566.6,3.8,27.32
1476,45,Delhi,Grocery,1060.29,2.8,9.6
1477,41,Mumbai,Grocery,2844.94,3.8,32.37
1478,58,Chennai,Grocery,4576.55,4.7,47.83
1479,47,Pune,Sports,3740.98,2.8,24.33
1480,30,Delhi,Clothing,2780.7,1.2,36.5
1481,49,Bangalore,Grocery,423.35,3.7,27.59
1482,27,Bangalore,Electronics,2146.13,4.4,46.31
1483,38,Pune,Grocery,4578.81,1.5,43.74
1484,44,Chennai,Clothing,3138.07,2.7,22.6
1485,23,Pune,Electronics,4224.28,1.1,28.35
1486,35,Delhi,Electronics,2471.51,1.4,32.21
1487,43,Chennai,Sports,2968.62,3.0,36.39
1488,33,Mumbai,Electronics,4525.74,3.7,36.34
1489,52,Bangalore,Grocery,3326.52,3.6,28.17
1490,39,Bangalore,Sports,899.31,1.5,33.3
1491,56,Bangalore,Electronics,3121.21,3.6,40.16
1492,35,Pune,Clothing,101.72,3.2,28.16
1493,49,Pune,Grocery,697.73,2.5,45.47
1494,43,Chennai,Grocery,3176.45,1.4,23.51
1495,55,Mumbai,Clothing,4801.98,1.1,3.05
1496,38,Chennai,Grocery,2278.29,4.4,13.37
1497,34,Chennai,Clothing,4412.28,4.0,26.27
1498,31,Mumbai,Sports,2680.05,4.4,42.52
1499,54,Delhi,Sports,4345.58,3.3,47.34
1500,22,Mumbai,Clothing,2322.13,2.6,22.25
1501,39,Delhi,Grocery,585.13,3.0,26.15
1502,38,Pune,Electronics,148.56,1.4,23.58
1503,41,Bangalore,Electronics,3279.46,4.4,21.51
1504,31,Chennai,Electronics,1076.22,2.3,7.68
1505,34,Delhi,Grocery,2835.03,1.9,16.82
1506,50,Bangalore,Sports,3135.13,4.9,35.34
1507,56,Delhi,Electronics,4594.36,2.0,3.5
1508,30,Pune,Clothing,3363.34,1.4,12.05
1509,29,Pune,Grocery,924.74,2.7,38.24
1510,52,Chennai,Sports,237.57,2.2,42.81
1511,37,Mumbai,Electronics,2664.95,3.5,46.74
1512,44,Pune,Sports,2416.35,1.5,23.48
1513,51,Pune,Clothing,3705.73,1.8,24.02
1514,27,Chennai,Electronics,3306.73,1.8,14.58
1515,56,Pune,Sports,4614.66,1.1,15.92
1516,42,Mumbai,Grocery,2566.54,1.6,48.6
1517,27,Pune,Grocery,1245.2,3.2,47.86
1518,36,Chennai,Electronics,2908.87,4.9,32.21
1519,56,Mumbai,Sports,2284.18,2.1,27.17
1520,35,Chennai,Grocery,2719.81,1.4,44.04
1521,23,Delhi,Sports,2943.19,4.1,8.1
1522,21,Mumbai,Electronics,3646.66,2.5,32.5
1523,26,Bangalore,Sports,4920.65,3.1,22.98
1524,18,Chennai,Sports,478.25,1.4,8.29
1525,37,Chennai,Sports,146.16,4.0,28.06
1526,26,Bangalore,Sports,506.1,4.9,12.12
1527,30,Pune,Sports,1349.99,1.4,9.73
1528,58,Bangalore,Clothing,373.0,3.3,32.32
1529,30,Chennai,Clothing,1556.49,1.3,37.64
1530,29,Bangalore,Electronics,3843.74,1.8,5.17
1531,53,Pune,Clothing,2784.51,2.7,39.38
1532,30,Chennai,Grocery,4245.27,1.1,49.6
1533,58,Chennai,Electronics,4391.94,4.7,20.47
1534,27,Mumbai,Electronics,2483.79,5.0,48.65
1535,28,Pune,Electronics,600.4,3.6,21.3
1536,31,Chennai,Electronics,1755.65,4.0,42.34
1537,22,Pune,Grocery,4462.24,4.8,32.02
1538,41,Mumbai,Electronics,676.38,3.0,4.49
1539,18,Chennai,Electronics,4963.37,1.6,47.99
1540,23,Chennai,Sports,618.9,3.6,8.1
1541,27,Delhi,Electronics,500.1,1.7,40.57
1542,48,Mumbai,Electronics,1264.51,2.3,35.27
1543,46,Delhi,Grocery,3201.06,2.5,25.41
1544,34,Mumbai,Electronics,265.51,2.1,2.28
