post_id,brand,user_type,post_text,likes,comments,shares
1146,Puma,traveler,Puma love this brand,544,53,150
1147,Adidas,traveler,Adidas okay product,373,150,114
1148,Nike,traveler,Nike very disappointing,274,146,82
1149,Nike,influencer,Nike amazing product,776,174,33
1150,Puma,traveler,Puma nothing special,444,54,64
1151,Puma,athlete,Puma poor experience,135,132,75
1152,Nike,traveler,Nike amazing product,832,117,51
1153,Adidas,student,Adidas nothing special,488,36,144
1154,Nike,athlete,Nike average experience,354,138,126
1155,Adidas,traveler,Adidas average experience,555,48,141
1156,Nike,student,Nike very disappointing,103,193,27
1157,Puma,athlete,Puma poor experience,107,110,37
1158,Nike,student,Nike bad quality,71,88,21
1159,Puma,athlete,Puma bad quality,54,172,5
1160,Nike,traveler,Nike very comfortable,921,58,106
1161,Adidas,influencer,Adidas amazing product,630,15,45
1162,Puma,athlete,Puma great quality,967,152,24
1163,Puma,athlete,Puma amazing product,659,46,128
1164,Puma,influencer,Puma nothing special,211,38,122
1165,Nike,influencer,Nike okay product,211,102,8
1166,Nike,athlete,Nike very comfortable,816,158,12
1167,Puma,athlete,Puma not worth it,206,90,65
1168,Nike,influencer,Nike great quality,536,47,88
1169,Adidas,influencer,Adidas very comfortable,816,104,74
1170,Puma,athlete,Puma bad quality,223,174,109
1171,Adidas,traveler,Adidas very disappointing,297,106,55
1172,Puma,student,Puma average experience,223,187,46
1173,Adidas,athlete,Adidas nothing special,559,84,9
1174,Puma,athlete,Puma very comfortable,522,178,35
1175,Adidas,athlete,Adidas very comfortable,625,67,64
1176,Puma,student,Puma poor experience,180,168,15
1177,Puma,student,Puma okay product,219,94,119
1178,Adidas,influencer,Adidas very disappointing,58,162,143
1179,Adidas,traveler,Adidas very disappointing,167,126,52
1180,Nike,student,Nike great quality,879,76,136
1181,Nike,traveler,Nike very disappointing,161,194,25
1182,Puma,influencer,Puma okay product,445,169,136
1183,Puma,influencer,Puma bad quality,137,112,68
1184,Puma,student,Puma poor experience,260,100,129
1185,Puma,athlete,Puma poor experience,262,77,84
1186,Puma,student,Puma not worth it,160,194,69
1187,Adidas,student,Adidas poor experience,116,91,7
1188,Nike,student,Nike very comfortable,1162,34,115
1189,Nike,student,Nike average experience,460,50,16
1190,Nike,athlete,Nike very comfortable,785,100,51
1191,Adidas,student,Adidas love this brand,673,26,24
1192,Nike,student,Nike okay product,214,61,149
1193,Nike,influencer,Nike nothing special,554,45,64
1194,Adidas,student,Adidas very comfortable,727,152,115
1195,Nike,traveler,Nike amazing product,590,173,148
1196,Nike,athlete,Nike average experience,384,104,121
1197,Puma,athlete,Puma great quality,512,71,118
1198,Nike,athlete,Nike not worth it,69,100,79
1199,Puma,athlete,Puma love this brand,749,172,57
1200,Adidas,athlete,Adidas okay product,373,24,90
1201,Puma,traveler,Puma bad quality,163,16,50
1202,Adidas,athlete,Adidas love this brand,705,31,85
1203,Adidas,athlete,Adidas not worth it,98,39,115
1204,Adidas,traveler,Adidas not worth it,162,57,112
1205,Nike,influencer,Nike love this brand,789,170,138
1206,Puma,traveler,Puma okay product,491,16,127
1207,Nike,traveler,Nike very comfortable,1189,44,83
1208,Adidas,student,Adidas poor experience,64,152,117
1209,Puma,student,Puma poor experience,88,11,73
1210,Adidas,athlete,Adidas average experience,467,157,147
1211,Nike,athlete,Nike poor experience,236,70,33
1212,Nike,traveler,Nike great quality,614,183,106
1213,Puma,traveler,Puma amazing product,820,161,80
1214,Puma,student,Puma very comfortable,630,120,93
1215,Nike,athlete,Nike amazing product,822,176,21
1216,Nike,student,Nike very disappointing,291,56,59
1217,Puma,traveler,Puma amazing product,814,58,31
1218,Puma,influencer,Puma okay product,558,171,52
1219,Nike,influencer,Nike great quality,638,108,34
1220,Nike,athlete,Nike very comfortable,980,137,83
1221,Puma,traveler,Puma love this brand,1065,108,121
1222,Adidas,athlete,Adidas poor experience,133,69,21
1223,Adidas,influencer,Adidas okay product,490,49,76
1224,Puma,athlete,Puma very disappointing,57,102,82
1225,Puma,influencer,Puma average experience,270,160,102
1226,Puma,influencer,Puma nothing special,387,100,138
1227,Puma,traveler,Puma poor experience,222,154,8
1228,Puma,student,Puma amazing product,1130,44,113
1229,Puma,student,Puma okay product,575,102,109
1230,Puma,athlete,Puma nothing special,319,185,101
1231,Adidas,traveler,Adidas okay product,545,153,131
1232,Nike,traveler,Nike okay product,263,33,120
1233,Puma,influencer,Puma very disappointing,124,175,144
1234,Nike,traveler,Nike okay product,459,153,147
1235,Puma,athlete,Puma very comfortable,1112,154,89
1236,Adidas,traveler,Adidas very comfortable,1192,174,28
1237,Adidas,athlete,Adidas okay product,438,19,118
1238,Adidas,traveler,Adidas okay product,237,46,61
1239,Nike,influencer,Nike great quality,1125,43,104
1240,Adidas,traveler,Adidas amazing product,1154,161,98
1241,Puma,student,Puma amazing product,1103,153,87
1242,Puma,influencer,Puma nothing special,281,183,17
1243,Adidas,influencer,Adidas okay product,550,150,114
1244,Puma,student,Puma poor experience,248,152,49
1245,Adidas,student,Adidas nothing special,237,14,22
1246,Nike,athlete,Nike very comfortable,723,106,16
1247,Nike,influencer,Nike very disappointing,294,76,48
1248,Puma,athlete,Puma okay product,393,20,109
1249,Nike,influencer,Nike poor experience,149,57,128
1250,Nike,athlete,Nike amazing product,1158,82,49
1251,Adidas,influencer,Adidas poor experience,206,49,150
1252,Adidas,athlete,Adidas great quality,768,50,80
1253,Nike,student,Nike bad quality,103,31,117
1254,Puma,athlete,Puma very comfortable,832,108,85
1255,Nike,student,Nike amazing product,723,74,30
1256,Adidas,influencer,Adidas nothing special,378,91,19
1257,Nike,traveler,Nike okay product,341,143,62
1258,Puma,student,Puma not worth it,238,39,11
1259,Adidas,student,Adidas love this brand,799,49,28
1260,Nike,traveler,Nike love this brand,1100,191,115
1261,Nike,student,Nike poor experience,154,130,146
1262,Adidas,athlete,Adidas average experience,568,185,78
1263,Puma,student,Puma nothing special,201,101,121
1264,Adidas,student,Adidas nothing special,341,176,134
1265,Adidas,influencer,Adidas poor experience,76,125,52
1266,Adidas,influencer,Adidas average experience,515,118,128
1267,Nike,athlete,Nike okay product,525,121,42
1268,Puma,student,Puma average experience,443,97,12
1269,Nike,traveler,Nike okay product,545,148,81
1270,Adidas,athlete,Adidas average experience,465,156,136
1271,Puma,student,Puma very comfortable,734,145,41
1272,Nike,athlete,Nike poor experience,73,17,22
1273,Adidas,traveler,Adidas love this brand,1196,26,139
1274,Nike,traveler,Nike nothing special,200,75,72
1275,Adidas,traveler,Adidas okay product,515,85,100
1276,Nike,student,Nike very disappointing,53,179,146
1277,Adidas,student,Adidas very comfortable,1042,67,110
1278,Adidas,influencer,Adidas love this brand,630,132,111
1279,Nike,athlete,Nike great quality,713,188,120
1280,Puma,athlete,Puma not worth it,273,36,115
1281,Adidas,student,Adidas amazing product,504,121,78
1282,Adidas,student,Adidas not worth it,147,148,9
1283,Puma,student,Puma okay product,350,44,5
1284,Nike,student,Nike bad quality,223,197,129
1285,Nike,traveler,Nike nothing special,575,95,95
1286,Nike,influencer,Nike average experience,362,55,142
1287,Adidas,student,Adidas amazing product,594,84,106
1288,Adidas,traveler,Adidas poor experience,271,34,72
1289,Nike,student,Nike average experience,507,12,29
1290,Puma,traveler,Puma poor experience,225,34,71
1291,Puma,student,Puma poor experience,85,70,59
1292,Puma,student,Puma very comfortable,529,42,147
1293,Adidas,traveler,Adidas amazing product,671,50,5
1294,Nike,traveler,Nike great quality,786,135,23
1295,Adidas,traveler,Adidas nothing special,336,43,127
1296,Puma,student,Puma bad quality,263,189,149
1297,Nike,student,Nike average experience,238,27,36
1298,Puma,influencer,Puma okay product,256,188,54
1299,Nike,influencer,Nike amazing product,1074,70,86
1300,Nike,student,Nike nothing special,589,124,85
1301,Nike,athlete,Nike average experience,371,11,69
1302,Adidas,athlete,Adidas not worth it,76,170,115
1303,Puma,traveler,Puma very comfortable,687,118,140
1304,Puma,athlete,Puma nothing special,595,127,72
1305,Nike,student,Nike amazing product,649,39,53
1306,Adidas,traveler,Adidas bad quality,270,174,44
1307,Nike,student,Nike poor experience,198,31,40
1308,Puma,student,Puma average experience,325,102,100
1309,Adidas,athlete,Adidas not worth it,228,44,35
1310,Puma,influencer,Puma bad quality,187,125,64
1311,Nike,student,Nike very comfortable,547,126,93
1312,Puma,traveler,Puma okay product,319,74,91
1313,Adidas,influencer,Adidas nothing special,276,51,122
1314,Nike,athlete,Nike amazing product,636,184,122
1315,Nike,athlete,Nike very comfortable,1023,181,121
1316,Puma,athlete,Puma poor experience,98,169,120
1317,Puma,athlete,Puma love this brand,791,177,23
1318,Adidas,athlete,Adidas average experience,459,172,23
1319,Puma,traveler,Puma great quality,1048,56,84
1320,Adidas,student,Adidas nothing special,381,143,115
1321,Adidas,athlete,Adidas very disappointing,132,64,20
1322,Nike,student,Nike love this brand,981,141,148
1323,Puma,student,Puma very disappointing,168,64,9
1324,Nike,traveler,Nike very disappointing,222,77,131
1325,Nike,student,Nike okay product,464,79,69
1326,Adidas,athlete,Adidas okay product,275,47,63
1327,Adidas,traveler,Adidas amazing product,860,87,60
1328,Puma,influencer,Puma average experience,453,21,24
1329,Puma,influencer,Puma okay product,600,99,118
1330,Adidas,influencer,Adidas okay product,572,116,22
1331,Nike,student,Nike okay product,560,62,31
1332,Adidas,traveler,Adidas not worth it,155,118,77
1333,Adidas,athlete,Adidas poor experience,162,13,140
1334,Nike,influencer,Nike amazing product,1073,193,49
1335,Adidas,athlete,Adidas okay product,517,139,98
1336,Nike,student,Nike poor experience,131,129,12
1337,Adidas,traveler,Adidas nothing special,389,95,37
1338,Nike,influencer,Nike not worth it,75,71,83
1339,Nike,athlete,Nike amazing product,1152,79,73
1340,Puma,student,Puma amazing product,1139,126,124
1341,Nike,influencer,Nike great quality,1013,20,25
1342,Nike,traveler,Nike nothing special,269,25,143
1343,Puma,student,Puma love this brand,1142,31,129
1344,Puma,traveler,Puma average experience,277,48,21
1345,Nike,athlete,Nike average experience,459,87,90
1346,Puma,athlete,Puma average experience,426,105,91
1347,Nike,student,Nike average experience,263,11,97
1348,Puma,traveler,Puma great quality,507,114,54
1349,Nike,influencer,Nike very disappointing,272,162,68
1350,Adidas,influencer,Adidas nothing special,436,101,94
1351,Adidas,influencer,Adidas amazing product,1051,88,100
1352,Nike,student,Nike great quality,564,28,115
1353,Adidas,influencer,Adidas okay product,389,56,117
1354,Adidas,traveler,Adidas okay product,458,80,46
1355,Nike,student,Nike poor experience,81,189,42
1356,Puma,athlete,Puma okay product,426,43,86
1357,Adidas,student,Adidas average experience,499,141,29
1358,Nike,influencer,Nike average experience,587,195,33
1359,Nike,athlete,Nike bad quality,162,144,97
1360,Adidas,student,Adidas bad quality,188,158,90
1361,Puma,student,Puma great quality,746,35,16
1362,Adidas,traveler,Adidas not worth it,148,98,85
1363,Adidas,athlete,Adidas okay product,238,76,129
1364,Puma,traveler,Puma average experience,282,19,25
1365,Nike,traveler,Nike poor experience,201,127,116
1366,Puma,traveler,Puma very comfortable,978,104,89
1367,Adidas,athlete,Adidas okay product,477,98,145
1368,Adidas,student,Adidas bad quality,215,64,30
1369,Adidas,athlete,Adidas nothing special,382,14,104
1370,Puma,influencer,Puma very disappointing,222,126,126
1371,Adidas,influencer,Adidas very disappointing,136,133,12
1372,Puma,student,Puma okay product,251,192,77
1373,Adidas,student,Adidas not worth it,64,27,86
1374,Puma,student,Puma nothing special,576,43,127
1375,Adidas,student,Adidas bad quality,212,147,96
1376,Puma,athlete,Puma bad quality,196,17,57
1377,Adidas,athlete,Adidas okay product,429,137,103
1378,Nike,traveler,Nike very disappointing,59,57,30
1379,Adidas,athlete,Adidas amazing product,815,200,54
1380,Nike,athlete,Nike not worth it,55,52,30
1381,Adidas,student,Adidas bad quality,126,160,62
1382,Nike,influencer,Nike okay product,496,81,59
1383,Nike,traveler,Nike average experience,549,80,82
1384,Nike,athlete,Nike okay product,254,178,62
1385,Nike,athlete,Nike very disappointing,214,106,131
1386,Puma,traveler,Puma very disappointing,53,168,104
1387,Nike,influencer,Nike great quality,553,23,37
1388,Nike,student,Nike poor experience,109,121,122
1389,Adidas,traveler,Adidas average experience,422,76,77
1390,Nike,student,Nike poor experience,258,197,147
1391,Puma,traveler,Puma bad quality,181,157,64
1392,Nike,traveler,Nike average experience,400,151,119
1393,Nike,athlete,Nike love this brand,542,114,118
1394,Nike,student,Nike amazing product,518,129,9
1395,Puma,traveler,Puma amazing product,512,23,108
1396,Adidas,influencer,Adidas nothing special,576,25,116
1397,Nike,traveler,Nike nothing special,594,113,49
1398,Puma,traveler,Puma average experience,267,115,94
1399,Adidas,student,Adidas very comfortable,926,76,59
1400,Nike,athlete,Nike great quality,677,163,27
1401,Adidas,student,Adidas bad quality,259,28,59
1402,Puma,student,Puma okay product,587,127,95
1403,Adidas,athlete,Adidas bad quality,65,72,55
1404,Nike,traveler,Nike very disappointing,54,49,52
1405,Puma,student,Puma very disappointing,260,73,144
1406,Adidas,student,Adidas amazing product,898,146,14
1407,Adidas,influencer,Adidas great quality,539,60,31
1408,Adidas,athlete,Adidas love this brand,531,38,10
1409,Adidas,athlete,Adidas nothing special,290,117,146
1410,Puma,influencer,Puma great quality,565,88,42
1411,Nike,influencer,Nike nothing special,432,98,143
1412,Nike,traveler,Nike nothing special,333,66,88
1413,Nike,athlete,Nike okay product,290,173,64
1414,Puma,influencer,Puma average experience,284,56,110
1415,Nike,athlete,Nike nothing special,485,51,106
1416,Puma,athlete,Puma average experience,445,192,74
1417,Nike,traveler,Nike average experience,299,107,28
1418,Nike,influencer,Nike poor experience,76,15,42
1419,Nike,athlete,Nike poor experience,288,52,91
1420,Adidas,student,Adidas very comfortable,709,184,75
1421,Puma,traveler,Puma nothing special,569,91,91
1422,Adidas,influencer,Adidas okay product,565,77,76
1423,Adidas,athlete,Adidas love this brand,535,133,57
1424,Puma,student,Puma okay product,328,62,5
1425,Nike,influencer,Nike love this brand,566,99,65
1426,Puma,influencer,Puma poor experience,217,149,109
1427,Puma,influencer,Puma average experience,246,161,54
1428,Puma,traveler,Puma okay product,485,138,149
1429,Puma,athlete,Puma love this brand,950,16,107
1430,Puma,influencer,Puma okay product,317,34,112
1431,Nike,student,Nike average experience,588,124,146
1432,Puma,traveler,Puma bad quality,219,78,72
1433,Puma,athlete,Puma average experience,494,200,134
1434,Puma,athlete,Puma bad quality,90,118,70
1435,Puma,student,Puma nothing special,474,22,102
1436,Adidas,influencer,Adidas bad quality,140,19,80
1437,Puma,athlete,Puma poor experience,198,34,107
1438,Nike,traveler,Nike amazing product,1075,194,124
1439,Nike,influencer,Nike amazing product,820,147,140
1440,Puma,student,Puma average experience,545,22,108
1441,Nike,influencer,Nike average experience,244,178,46
1442,Nike,influencer,Nike not worth it,280,55,91
1443,Puma,influencer,Puma okay product,469,67,129
1444,Adidas,student,Adidas not worth it,84,195,15
1445,Adidas,traveler,Adidas bad quality,294,139,101
1446,Nike,student,Nike average experience,505,112,31
1447,Puma,influencer,Puma okay product,483,76,131
1448,Adidas,influencer,Adidas okay product,544,114,122
1449,Puma,traveler,Puma nothing special,304,99,95
1450,Nike,athlete,Nike okay product,479,111,136
1451,Puma,student,Puma poor experience,130,126,34
1452,Puma,traveler,Puma not worth it,269,192,148
1453,Adidas,traveler,Adidas very disappointing,277,153,43
1454,Nike,influencer,Nike poor experience,212,44,26
1455,Nike,athlete,Nike poor experience,62,44,87
1456,Adidas,influencer,Adidas very disappointing,140,133,140
1457,Adidas,traveler,Adidas love this brand,838,39,83
1458,Puma,athlete,Puma nothing special,294,37,36
1459,Nike,athlete,Nike okay product,398,44,94
1460,Adidas,traveler,Adidas not worth it,254,67,135
1461,Nike,traveler,Nike very comfortable,867,187,128
1462,Nike,student,Nike very comfortable,1077,79,147
1463,Puma,influencer,Puma okay product,532,102,34
1464,Puma,student,Puma very disappointing,141,73,108
1465,Adidas,traveler,Adidas poor experience,67,146,111
1466,Nike,athlete,Nike love this brand,725,142,112
1467,Adidas,influencer,Adidas very comfortable,658,13,126
1468,Nike,traveler,Nike great quality,875,40,69
1469,Nike,influencer,Nike bad quality,96,112,139
1470,Adidas,influencer,Adidas not worth it,55,77,96
1471,Adidas,traveler,Adidas poor experience,156,82,92
1472,Adidas,athlete,Adidas not worth it,191,125,135
1473,Nike,traveler,Nike very comfortable,850,90,51
1474,Adidas,student,Adidas bad quality,203,128,29
1475,Nike,traveler,Nike nothing special,367,160,116
1476,Nike,influencer,Nike nothing special,339,181,129
1477,Nike,student,Nike poor experience,66,113,80
1478,Puma,student,Puma bad quality,109,123,116
1479,Nike,athlete,Nike very comfortable,581,116,101
1480,Adidas,student,Adidas bad quality,125,25,123
1481,Nike,traveler,Nike nothing special,263,160,135
1482,Nike,student,Nike average experience,296,147,53
1483,Puma,influencer,Puma very disappointing,108,74,133
1484,Puma,traveler,Puma poor experience,133,39,71
1485,Adidas,student,Adidas okay product,279,151,23
1486,Nike,athlete,Nike okay product,222,91,19
1487,Puma,influencer,Puma poor experience,281,68,68
1488,Nike,traveler,Nike love this brand,854,115,15
1489,Puma,student,Puma great quality,587,164,51
1490,Nike,traveler,Nike bad quality,258,67,122
1491,Adidas,student,Adidas okay product,398,176,144
1492,Puma,influencer,Puma bad quality,257,174,13
1493,Nike,athlete,Nike amazing product,672,74,130
1494,Nike,athlete,Nike nothing special,563,40,14
1495,Nike,traveler,Nike not worth it,122,198,62
1496,Nike,athlete,Nike poor experience,118,62,93
1497,Nike,influencer,Nike love this brand,1076,95,47
1498,Nike,influencer,Nike very disappointing,181,134,131
1499,Puma,traveler,Puma poor experience,202,30,68
1500,Nike,student,Nike very comfortable,813,126,17
1501,Puma,traveler,Puma poor experience,278,120,124
1502,Adidas,traveler,Adidas bad quality,165,164,134
1503,Nike,traveler,Nike very disappointing,63,101,136
1504,Puma,student,Puma okay product,221,146,80
1505,Adidas,influencer,Adidas bad quality,268,113,128
1506,Puma,athlete,Puma very comfortable,1169,85,10
1507,Nike,influencer,Nike amazing product,516,118,26
1508,Nike,athlete,Nike love this brand,1037,164,130
1509,Adidas,influencer,Adidas okay product,493,76,54
1510,Adidas,traveler,Adidas average experience,325,24,57
1511,Nike,influencer,Nike very disappointing,157,89,118
1512,Adidas,traveler,Adidas okay product,260,125,31
1513,Nike,influencer,Nike love this brand,1071,97,91
1514,Nike,student,Nike very disappointing,156,200,116
1515,Nike,athlete,Nike average experience,553,158,100
1516,Adidas,influencer,Adidas nothing special,463,196,79
1517,Puma,traveler,Puma amazing product,645,50,90
1518,Adidas,influencer,Adidas not worth it,237,124,115
1519,Nike,student,Nike amazing product,1162,196,14
1520,Adidas,athlete,Adidas amazing product,502,158,61
1521,Puma,influencer,Puma nothing special,212,25,55
1522,Nike,traveler,Nike average experience,363,128,67
1523,Adidas,influencer,Adidas poor experience,156,111,14
1524,Nike,athlete,Nike average experience,317,105,10
1525,Puma,traveler,Puma very disappointing,57,41,26
1526,Nike,traveler,Nike not worth it,290,42,95
1527,Nike,athlete,Nike very comfortable,648,17,30
1528,Puma,traveler,Puma average experience,333,92,50
1529,Nike,athlete,Nike average experience,318,33,111
1530,Puma,student,Puma nothing special,536,35,47
1531,Puma,traveler,Puma nothing special,490,144,39
1532,Puma,student,Puma bad quality,81,115,41
1533,Adidas,traveler,Adidas okay product,466,96,39
1534,Adidas,student,Adidas poor experience,141,181,77
1535,Adidas,traveler,Adidas very comfortable,1071,102,129
1536,Adidas,student,Adidas nothing special,240,123,39
1537,Puma,traveler,Puma poor experience,87,151,7
1538,Nike,influencer,Nike okay product,291,41,113
1539,Puma,athlete,Puma okay product,249,145,47
1540,Puma,influencer,Puma average experience,207,131,133
1541,Nike,athlete,Nike nothing special,212,68,139
1542,Nike,influencer,Nike very comfortable,893,134,146
1543,Nike,influencer,Nike bad quality,196,110,21
1544,Nike,student,Nike very comfortable,1075,112,104
1545,Nike,traveler,Nike okay product,405,24,23
1546,Adidas,student,Adidas average experience,377,110,128
1547,Adidas,traveler,Adidas very comfortable,778,147,46
1548,Puma,influencer,Puma poor experience,54,197,79
1549,Nike,influencer,Nike very comfortable,1063,18,52
1550,Nike,student,Nike okay product,234,200,88
1551,Nike,student,Nike bad quality,161,131,83
1552,Puma,traveler,Puma average experience,513,106,69
1553,Adidas,influencer,Adidas nothing special,600,84,121
1554,Adidas,influencer,Adidas great quality,992,61,131
1555,Nike,student,Nike nothing special,254,152,95
1556,Adidas,athlete,Adidas average experience,415,49,20
1557,Puma,student,Puma poor experience,184,197,60
1558,Nike,influencer,Nike very comfortable,720,123,150
1559,Nike,student,Nike very disappointing,251,32,150
1560,Adidas,athlete,Adidas okay product,468,187,128
1561,Adidas,athlete,Adidas love this brand,587,161,55
1562,Nike,student,Nike average experience,551,152,39
1563,Nike,athlete,Nike nothing special,323,95,95
1564,Nike,influencer,Nike very disappointing,117,124,149
1565,Puma,traveler,Puma bad quality,153,42,52
1566,Adidas,traveler,Adidas average experience,533,188,109
1567,Puma,athlete,Puma okay product,585,177,17
1568,Puma,student,Puma very disappointing,254,120,117
1569,Adidas,athlete,Adidas average experience,565,38,48
1570,Nike,athlete,Nike average experience,367,18,122
1571,Puma,student,Puma average experience,351,56,45
1572,Adidas,athlete,Adidas love this brand,593,167,92
1573,Adidas,student,Adidas not worth it,213,34,27
1574,Puma,traveler,Puma amazing product,768,102,72
1575,Adidas,influencer,Adidas average experience,238,16,80
1576,Nike,traveler,Nike amazing product,658,123,18
1577,Puma,athlete,Puma very disappointing,112,12,127
1578,Nike,influencer,Nike average experience,260,54,107
1579,Nike,influencer,Nike love this brand,652,58,128
1580,Nike,traveler,Nike poor experience,268,174,115
1581,Puma,student,Puma very disappointing,147,96,16
1582,Nike,traveler,Nike very comfortable,838,89,35
1583,Puma,influencer,Puma average experience,349,55,100
1584,Nike,traveler,Nike bad quality,205,28,76
1585,Adidas,student,Adidas love this brand,1157,137,41
1586,Puma,influencer,Puma okay product,343,193,97
1587,Adidas,student,Adidas nothing special,242,65,121
1588,Puma,influencer,Puma poor experience,179,59,53
1589,Adidas,athlete,Adidas okay product,513,187,145
1590,Puma,influencer,Puma average experience,283,143,36
1591,Adidas,influencer,Adidas very comfortable,770,182,64
1592,Nike,athlete,Nike great quality,943,190,7
1593,Nike,athlete,Nike bad quality,117,60,63
1594,Puma,traveler,Puma very disappointing,161,149,85
1595,Nike,student,Nike nothing special,306,116,16
1596,Puma,student,Puma very disappointing,152,143,92
1597,Puma,traveler,Puma poor experience,152,144,26
1598,Nike,student,Nike okay product,318,187,86
1599,Nike,athlete,Nike nothing special,339,51,145
1600,Adidas,influencer,Adidas bad quality,121,163,148
1601,Nike,traveler,Nike poor experience,89,198,63
1602,Adidas,athlete,Adidas nothing special,291,136,9
1603,Nike,traveler,Nike bad quality,132,139,14
1604,Puma,athlete,Puma not worth it,184,43,111
1605,Puma,athlete,Puma bad quality,69,44,19
1606,Adidas,traveler,Adidas great quality,891,105,66
1607,Puma,student,Puma love this brand,515,193,126
1608,Nike,traveler,Nike bad quality,204,113,36
1609,Puma,student,Puma bad quality,221,159,64
1610,Adidas,traveler,Adidas average experience,216,132,63
1611,Puma,athlete,Puma very comfortable,819,196,97
1612,Nike,athlete,Nike average experience,565,115,49
1613,Nike,influencer,Nike very comfortable,706,99,81
1614,Puma,athlete,Puma bad quality,66,188,116
1615,Adidas,student,Adidas okay product,477,182,38
1616,Puma,athlete,Puma not worth it,219,137,129
1617,Puma,influencer,Puma not worth it,135,193,123
1618,Nike,influencer,Nike average experience,398,40,22
1619,Puma,influencer,Puma bad quality,133,191,121
1620,Puma,influencer,Puma very disappointing,144,111,106
1621,Puma,traveler,Puma average experience,414,79,105
1622,Puma,influencer,Puma average experience,576,119,28
1623,Puma,athlete,Puma love this brand,1142,126,80
1624,Nike,student,Nike nothing special,280,176,31
1625,Nike,traveler,Nike poor experience,133,144,46
1626,Adidas,traveler,Adidas not worth it,264,92,93
1627,Nike,traveler,Nike amazing product,785,25,82
1628,Nike,student,Nike nothing special,204,191,46
1629,Adidas,athlete,Adidas bad quality,154,78,27
1630,Adidas,influencer,Adidas amazing product,848,142,112
1631,Adidas,influencer,Adidas amazing product,513,33,42
1632,Adidas,influencer,Adidas not worth it,278,122,120
1633,Adidas,athlete,Adidas average experience,226,188,73
1634,Adidas,traveler,Adidas average experience,301,11,54
1635,Nike,athlete,Nike great quality,548,124,11
1636,Puma,influencer,Puma nothing special,533,139,122
1637,Nike,influencer,Nike poor experience,274,144,31
1638,Puma,influencer,Puma very disappointing,132,106,64
1639,Nike,influencer,Nike okay product,493,22,30
1640,Nike,traveler,Nike very comfortable,618,158,45
1641,Nike,athlete,Nike okay product,594,114,125
1642,Nike,traveler,Nike nothing special,536,192,34
1643,Nike,student,Nike average experience,262,36,8
1644,Puma,influencer,Puma average experience,296,116,92
1645,Adidas,influencer,Adidas not worth it,91,120,6
1646,Nike,athlete,Nike poor experience,123,62,40
1647,Puma,athlete,Puma average experience,368,133,30
1648,Nike,athlete,Nike bad quality,169,123,18
1649,Adidas,traveler,Adidas okay product,436,123,56
1650,Adidas,influencer,Adidas not worth it,51,57,66
1651,Puma,traveler,Puma average experience,458,25,37
1652,Adidas,student,Adidas okay product,404,136,114
1653,Nike,student,Nike poor experience,248,81,82
1654,Nike,influencer,Nike very comfortable,841,128,112
1655,Nike,athlete,Nike great quality,835,80,96
1656,Adidas,influencer,Adidas very comfortable,748,175,20
1657,Nike,traveler,Nike bad quality,139,159,93
1658,Adidas,athlete,Adidas not worth it,56,165,109
1659,Puma,influencer,Puma very disappointing,131,144,66
1660,Adidas,traveler,Adidas not worth it,250,42,150
1661,Puma,influencer,Puma great quality,503,113,76
1662,Adidas,traveler,Adidas amazing product,651,61,63
1663,Nike,student,Nike bad quality,181,78,88
1664,Puma,traveler,Puma nothing special,526,109,47
1665,Adidas,athlete,Adidas nothing special,308,15,17
1666,Puma,influencer,Puma bad quality,112,163,136
1667,Puma,athlete,Puma nothing special,268,134,42
1668,Puma,student,Puma okay product,514,31,125
1669,Adidas,influencer,Adidas very comfortable,547,107,64
1670,Nike,athlete,Nike amazing product,782,39,138
1671,Adidas,influencer,Adidas love this brand,617,110,52
1672,Adidas,traveler,Adidas amazing product,1059,60,67
1673,Adidas,student,Adidas okay product,582,130,72
1674,Puma,student,Puma very disappointing,99,96,45
1675,Nike,influencer,Nike not worth it,217,80,12
1676,Nike,athlete,Nike nothing special,250,46,41
1677,Adidas,athlete,Adidas love this brand,684,136,50
1678,Puma,traveler,Puma amazing product,856,102,57
1679,Puma,athlete,Puma okay product,555,86,89
1680,Adidas,traveler,Adidas average experience,437,188,138
1681,Nike,student,Nike nothing special,484,123,110
1682,Puma,student,Puma great quality,567,62,45
1683,Nike,influencer,Nike amazing product,778,50,137
1684,Puma,athlete,Puma love this brand,640,25,38
1685,Nike,student,Nike poor experience,52,39,19
1686,Adidas,influencer,Adidas great quality,543,66,9
1687,Puma,athlete,Puma love this brand,765,126,132
1688,Puma,traveler,Puma love this brand,923,76,71
1689,Nike,traveler,Nike poor experience,184,67,86
1690,Puma,student,Puma amazing product,1060,30,25
1691,Adidas,athlete,Adidas not worth it,254,134,47
1692,Nike,influencer,Nike not worth it,184,164,39
1693,Adidas,student,Adidas nothing special,303,100,121
1694,Puma,student,Puma bad quality,297,80,93
1695,Puma,athlete,Puma nothing special,582,35,14
1696,Nike,athlete,Nike bad quality,279,33,87
1697,Puma,student,Puma okay product,329,55,23
1698,Puma,student,Puma nothing special,592,12,136
1699,Puma,athlete,Puma love this brand,1073,119,12
1700,Adidas,athlete,Adidas nothing special,281,17,65
1701,Nike,student,Nike very disappointing,291,37,117
1702,Nike,influencer,Nike love this brand,728,51,8
1703,Adidas,traveler,Adidas nothing special,600,199,118
